"ID","FULLNAME","EMAIL","BIRTHDATE_DAY","BIRTHDATE_MONTH","BIRTHDATE_YEAR","COUNTRY_NAME","COUNTRY_ABBREVIATION","DDD","MOBILE_DEVICE_OS","CURRENCY_ID","CURRENCY_NAME","AMOUNT","AVG_AMOUNT_MONTH","USE_ECOMMERCE","LAST_STOCK_BOUGHT_TAG","LAST_STOCK_BOUGHT_NAME","LAST_STOCK_BOUGHT_CATEGORY"
"3701","STACI ROBENA","staci-robenafelicdad@outlook.com.m","17","3","1997","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","213223","36412.833333333336","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"3702","AMALIE ELYSSA","amalie-elyssawaly@hotmail.com.m","16","10","1978","MEXICO","MEX","+92","XIAOMI","US","DOLAR","245181","38687.333333333336","True","ADDDF","ADIDAS"","FITNESS"
"3703","FANCIE MIRABELLA","fancie-mirabellaamelina@yahoo.com.a","6","8","1990","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","672129","7675.083333333333","True","NKE","NIKE INC.","FITNESS"
"3704","TASIA ELISSA","tasia-elissastorm@outlook.com.m","24","4","1978","MEXICO","MEX","+92","IOS","US","DOLAR","723541","46372.916666666664","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"3705","CORINNA KRISTAL","corinna-kristalsaree@hotmail.com.m","29","7","1973","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","589100","72985.75","False","NKE","NIKE INC.","FITNESS"
"3706","CARRIE AURELEA","carrie-aureleaperri@inc.com.b","28","12","1984","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","99177","82531.33333333333","False","ADDDF","ADIDAS"","FITNESS"
"3707","ELAINE ZOLA","elaine-zolafawne@outlook.com.b","1","1","1982","BRASIL","BRA","+55","SANSUNG","US","DOLAR","893387","13174.333333333334","False","ADSG-U.TI","ADIDAS"","FITNESS"
"3708","CHARISSA NORRI","charissa-norricalla@outlook.com.a","14","3","1974","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","726552","71021.83333333333","True","NKE","NIKE INC.","FITNESS"
"3709","YOKO ROSEANNE","yoko-roseannegillie@inc.com.m","28","2","1997","MEXICO","MEX","+92","IOS","US","DOLAR","175396","66951.16666666667","False","ADDYY","ADIDAS"","FITNESS"
"3710","DONNA ANATOLA","donna-anatolasharla@inc.com.m","9","9","2004","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","699587","6626.0","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"3711","LILIAN FAYTHE","lilian-faytheevelina@hotmail.com.u","23","6","1990","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","488065","42012.166666666664","True","NKE","NIKE INC.","FITNESS"
"3712","POLLY PHYLIS","polly-phyliskitty@yahoo.com.u","2","5","1999","UNITED_STATES","USA","+91","OTHER","US","DOLAR","127270","13006.833333333334","True","ADDDF","ADIDAS"","FITNESS"
"3713","KATEY DOROTHY","katey-dorothyemeline@inc.com.b","6","2","1999","BRASIL","BRA","+55","IOS","US","DOLAR","779814","20744.5","True","DIS","THE WALT DISNEY COMPANY","FUN"
"3714","JOANNE NICHOLE","joanne-nicholekrystal@gmail.com.b","24","7","1976","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","595885","70648.08333333333","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"3715","FREDERICKA PEPITA","fredericka-pepitaemelyne@outlook.com.a","25","11","1996","ARGENTINA","ARG","+90","IOS","US","DOLAR","251929","25686.0","False","ADDDF","ADIDAS"","FITNESS"
"3716","PAM GUILLEMETTE","pam-guillemetteclaribel@inc.com.u","15","10","2000","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","484805","37603.5","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"3717","LEGRA SYDEL","legra-sydelklara@yahoo.com.a","14","9","1990","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","547276","13781.833333333334","True","DIS","THE WALT DISNEY COMPANY","FUN"
"3718","SCARLET MIN","scarlet-minfiorenze@outlook.com.b","19","8","1981","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","482454","70758.58333333333","True","NKE","NIKE INC.","FITNESS"
"3719","FENELIA LEAH","fenelia-leahvalerie@hotmail.com.u","5","9","1984","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","253620","15240.75","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"3720","SELINDA MARIKA","selinda-marikafrancesca@outlook.com.a","26","4","1971","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","72461","335.5833333333333","False","ADS.F","ADIDAS"","FITNESS"
"3721","CORNIE FLORINDA","cornie-florindatersina@gmail.com.b","30","1","1982","BRASIL","BRA","+55","IOS","US","DOLAR","84312","51262.416666666664","True","ADS.F","ADIDAS"","FITNESS"
"3722","FAUNIE ALLIE","faunie-allierubi@outlook.com.b","13","9","1975","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","740189","67810.5","False","ADSG-U.TI","ADIDAS"","FITNESS"
"3723","GENOVERA AIMEE","genovera-aimeebambie@inc.com.m","7","9","1974","MEXICO","MEX","+92","SANSUNG","US","DOLAR","558293","65353.833333333336","False","NKE","NIKE INC.","FITNESS"
"3724","SHEEREE LORY","sheeree-loryaretha@hotmail.com.m","27","11","1980","MEXICO","MEX","+92","OTHER","US","DOLAR","109280","39750.666666666664","False","ADS.F","ADIDAS"","FITNESS"
"3725","RHETA ROSEANNA","rheta-roseannastefanie@hotmail.com.m","12","9","1985","MEXICO","MEX","+92","SANSUNG","US","DOLAR","476426","12058.083333333334","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"3726","KARLIE EUGENIA","karlie-eugeniaharmonia@hotmail.com.b","22","10","2003","BRASIL","BRA","+55","OTHER","US","DOLAR","59842","19558.916666666668","False","ADS.F","ADIDAS"","FITNESS"
"3727","AMELIA HALIE","amelia-haliedorelle@outlook.com.b","28","7","1998","BRASIL","BRA","+55","SANSUNG","US","DOLAR","595920","53864.166666666664","False","DIS","THE WALT DISNEY COMPANY","FUN"
"3728","LIL SHANTA","lil-shantayettie@inc.com.m","4","5","1981","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","708858","22133.25","False","ADS.F","ADIDAS"","FITNESS"
"3729","GIGI DORALYN","gigi-doralynalys@gmail.com.u","7","7","1996","UNITED_STATES","USA","+91","IOS","US","DOLAR","863967","67571.83333333333","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"3730","MORGANICA TRULA","morganica-trulamadonna@yahoo.com.b","27","10","1987","BRASIL","BRA","+55","SANSUNG","US","DOLAR","757996","68913.25","True","NKE","NIKE INC.","FITNESS"
"3731","CHANDRA KATA","chandra-kataannabela@inc.com.a","19","6","1995","ARGENTINA","ARG","+90","OTHER","US","DOLAR","59393","54885.333333333336","True","ADDYY","ADIDAS"","FITNESS"
"3732","MERCY SHANDEIGH","mercy-shandeighdebi@gmail.com.a","20","9","1991","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","201566","67758.58333333333","True","DIS","THE WALT DISNEY COMPANY","FUN"
"3733","AILEY AMELITA","ailey-amelitafanchon@outlook.com.b","8","7","1994","BRASIL","BRA","+55","IOS","US","DOLAR","102546","63624.25","True","ADDYY","ADIDAS"","FITNESS"
"3734","PAULY JOELLEN","pauly-joellenkaralynn@hotmail.com.m","26","2","1981","MEXICO","MEX","+92","OTHER","US","DOLAR","203037","31289.583333333332","True","APPL","APPLE INC.","TECHNOLOGY"
"3735","FARA CONSUELO","fara-consueloferdinanda@outlook.com.b","1","2","2003","BRASIL","BRA","+55","IOS","US","DOLAR","990423","20065.583333333332","True","ADDYY","ADIDAS"","FITNESS"
"3736","FRAYDA HARLENE","frayda-harlenegerda@gmail.com.a","24","3","1987","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","213176","76596.75","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"3737","DANIA DARCY","dania-darcytrisha@yahoo.com.b","10","5","1983","BRASIL","BRA","+55","OTHER","US","DOLAR","240704","44611.083333333336","False","ADDDF","ADIDAS"","FITNESS"
"3738","EADIE CELIA","eadie-celiamorissa@yahoo.com.a","27","12","1970","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","267751","66970.08333333333","False","NKE","NIKE INC.","FITNESS"
"3739","MICHELINE TARYN","micheline-tarynbillie@yahoo.com.b","27","9","1980","BRASIL","BRA","+55","SANSUNG","US","DOLAR","127477","47409.333333333336","False","ADSG-U.TI","ADIDAS"","FITNESS"
"3740","MALIA TAMMA","malia-tammabeckie@gmail.com.b","5","4","2003","BRASIL","BRA","+55","IOS","US","DOLAR","965704","23693.416666666668","True","APPL","APPLE INC.","TECHNOLOGY"
"3741","ALIDIA ALLIE","alidia-alliecolline@yahoo.com.u","3","10","2002","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","667408","4136.083333333333","True","APPL","APPLE INC.","TECHNOLOGY"
"3742","BOBBY SHARRON","bobby-sharronmerrile@inc.com.b","12","2","1997","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","541701","74037.16666666667","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"3743","AMBER BLITHE","amber-blithejayne@gmail.com.a","6","6","1976","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","723369","66195.5","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"3744","DAWN DEEANNE","dawn-deeannegeorgena@yahoo.com.u","3","2","1977","UNITED_STATES","USA","+91","IOS","US","DOLAR","338838","77023.41666666667","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"3745","BLAIRE GRETA","blaire-gretaastrid@inc.com.u","20","10","1998","UNITED_STATES","USA","+91","OTHER","US","DOLAR","525062","5255.0","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"3746","EDWINA DRONA","edwina-dronaterese@yahoo.com.u","18","2","1988","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","425249","82224.83333333333","False","ADS.F","ADIDAS"","FITNESS"
"3747","REBECKA MARLO","rebecka-marlotandie@inc.com.u","19","9","1990","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","624742","74020.08333333333","False","ADDDF","ADIDAS"","FITNESS"
"3748","DACEY JENICA","dacey-jenicakym@inc.com.m","16","8","2003","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","388150","68609.5","False","ADSG-U.TI","ADIDAS"","FITNESS"
"3749","NOELLE TERZA","noelle-terzamarena@inc.com.m","19","12","1997","MEXICO","MEX","+92","IOS","US","DOLAR","755253","16776.0","False","ADS.F","ADIDAS"","FITNESS"
"3750","ANNABELLE ZSA","annabelle-zsacarita@inc.com.u","18","4","1989","UNITED_STATES","USA","+91","OTHER","US","DOLAR","303023","40399.75","False","ADDDF","ADIDAS"","FITNESS"
"3751","MARJIE VIN","marjie-vinhedvige@gmail.com.b","23","9","1987","BRASIL","BRA","+55","SANSUNG","US","DOLAR","275126","46491.5","False","APPL","APPLE INC.","TECHNOLOGY"
"3752","TABBITHA MELISA","tabbitha-melisadaffi@gmail.com.u","13","5","2003","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","635414","4170.166666666667","False","ADS.F","ADIDAS"","FITNESS"
"3753","BETTEANN CESYA","betteann-cesyajeannie@yahoo.com.m","20","4","1979","MEXICO","MEX","+92","IOS","US","DOLAR","530998","82441.83333333333","False","ADS.F","ADIDAS"","FITNESS"
"3754","NANNIE JOELLEN","nannie-joellenailina@inc.com.u","20","10","1980","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","503549","69087.75","False","DIS","THE WALT DISNEY COMPANY","FUN"
"3755","TALLIE GERRY","tallie-gerryjuliet@hotmail.com.b","15","12","1974","BRASIL","BRA","+55","IOS","US","DOLAR","382828","33112.5","True","ADSG-U.TI","ADIDAS"","FITNESS"
"3756","KOO SHEREE","koo-shereedoralin@outlook.com.b","28","12","1976","BRASIL","BRA","+55","OTHER","US","DOLAR","60584","12709.666666666666","True","ADDYY","ADIDAS"","FITNESS"
"3757","TERRI TIFFIE","terri-tiffiemarybelle@inc.com.a","26","3","1982","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","560506","80091.33333333333","True","NKE","NIKE INC.","FITNESS"
"3758","SHIRLEE BABARA","shirlee-babaranert@gmail.com.m","17","7","1991","MEXICO","MEX","+92","XIAOMI","US","DOLAR","750520","25470.833333333332","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"3759","CYNDI BERTI","cyndi-bertijo-anne@outlook.com.a","11","7","1981","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","360034","71237.66666666667","True","ADS.F","ADIDAS"","FITNESS"
"3760","QUENTIN CYMBRE","quentin-cymbrecari@inc.com.b","7","11","1990","BRASIL","BRA","+55","SANSUNG","US","DOLAR","166773","52915.666666666664","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"3761","GILBERTINA LAURETTA","gilbertina-laurettajulianne@outlook.com.a","23","4","1991","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","336805","64188.25","True","APPL","APPLE INC.","TECHNOLOGY"
"3762","ADDA CYNTHIE","adda-cynthieedeline@gmail.com.m","11","12","2003","MEXICO","MEX","+92","OTHER","US","DOLAR","368149","58170.75","True","ADSG-U.TI","ADIDAS"","FITNESS"
"3763","AMIL CAREN","amil-carenothilie@gmail.com.u","10","11","1978","UNITED_STATES","USA","+91","SANSUNG","US","DOLAR","876449","32946.75","False","APPL","APPLE INC.","TECHNOLOGY"
"3764","KACY TALYAH","kacy-talyahilysa@gmail.com.b","14","2","1995","BRASIL","BRA","+55","OTHER","US","DOLAR","136465","9114.333333333334","True","APPL","APPLE INC.","TECHNOLOGY"
"3765","NOLIE DOROTHEE","nolie-dorotheesalome@gmail.com.m","20","6","1992","MEXICO","MEX","+92","OTHER","US","DOLAR","404009","50807.0","True","NKE","NIKE INC.","FITNESS"
"3766","HARLI SIMONETTE","harli-simonettesindee@inc.com.a","14","7","1971","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","216333","19549.666666666668","True","NKE","NIKE INC.","FITNESS"
"3767","BOBBETTE ANGIL","bobbette-angilzenia@outlook.com.u","30","1","1977","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","682964","13458.25","True","NKE","NIKE INC.","FITNESS"
"3768","HYACINTHIA FREDELIA","hyacinthia-fredeliadrucill@gmail.com.u","25","12","1990","UNITED_STATES","USA","+91","IOS","US","DOLAR","299312","46448.75","False","NKE","NIKE INC.","FITNESS"
"3769","TERESITA RUTHANNE","teresita-ruthannekirbee@yahoo.com.b","1","4","1996","BRASIL","BRA","+55","IOS","US","DOLAR","579015","20608.333333333332","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"3770","KATTI GAY","katti-gaytamiko@gmail.com.u","25","2","1991","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","750594","49326.333333333336","False","APPL","APPLE INC.","TECHNOLOGY"
"3771","GWENORE DIENA","gwenore-dienabernita@gmail.com.b","15","1","2002","BRASIL","BRA","+55","SANSUNG","US","DOLAR","380709","16106.333333333334","True","DIS","THE WALT DISNEY COMPANY","FUN"
"3772","DORTHY CHERLYN","dorthy-cherlynmarlyn@gmail.com.b","2","2","1996","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","117362","39211.166666666664","True","ADDDF","ADIDAS"","FITNESS"
"3773","REGGI LURLEEN","reggi-lurleenrozina@inc.com.m","13","1","1973","MEXICO","MEX","+92","XIAOMI","US","DOLAR","306156","59957.5","False","APPL","APPLE INC.","TECHNOLOGY"
"3774","SUNNY JASMINA","sunny-jasminarandee@outlook.com.m","19","6","1982","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","604213","51700.416666666664","True","DIS","THE WALT DISNEY COMPANY","FUN"
"3775","MINETTE SASHENKA","minette-sashenkacicely@inc.com.a","28","11","2004","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","791706","593.75","True","ADDDF","ADIDAS"","FITNESS"
"3776","TYNE MIKAELA","tyne-mikaelagerhardine@gmail.com.a","17","3","1993","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","348663","36452.166666666664","False","APPL","APPLE INC.","TECHNOLOGY"
"3777","ELLI FANIA","elli-faniaberna@gmail.com.m","2","11","1995","MEXICO","MEX","+92","SANSUNG","US","DOLAR","834102","70525.5","True","NKE","NIKE INC.","FITNESS"
"3778","ARLYN AILI","arlyn-ailitamara@gmail.com.a","13","6","1994","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","121901","74841.33333333333","True","ADDDF","ADIDAS"","FITNESS"
"3779","PAMMI CELESTINA","pammi-celestinabarbra@gmail.com.u","13","1","1982","UNITED_STATES","USA","+91","IOS","US","DOLAR","435540","10862.416666666666","True","DIS","THE WALT DISNEY COMPANY","FUN"
"3780","WENDA JANEEN","wenda-janeenmodestine@outlook.com.a","2","4","1983","ARGENTINA","ARG","+90","OTHER","US","DOLAR","573407","8963.0","True","NKE","NIKE INC.","FITNESS"
"3781","ARLIE MILENA","arlie-milenafannie@hotmail.com.m","23","9","1983","MEXICO","MEX","+92","OTHER","US","DOLAR","926213","17802.916666666668","False","NKE","NIKE INC.","FITNESS"
"3782","EDI DESIREE","edi-desireeminta@hotmail.com.u","29","4","1980","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","839819","33872.583333333336","True","NKE","NIKE INC.","FITNESS"
"3783","DEVIN CRYSTIE","devin-crystiedniren@outlook.com.m","6","3","1983","MEXICO","MEX","+92","XIAOMI","US","DOLAR","714237","29057.666666666668","False","NKE","NIKE INC.","FITNESS"
"3784","ELBERTA CHICKIE","elberta-chickieemmye@hotmail.com.m","26","8","1990","MEXICO","MEX","+92","XIAOMI","US","DOLAR","358426","20730.416666666668","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"3785","JACKLYN NETTIE","jacklyn-nettiejaneva@outlook.com.b","12","2","1970","BRASIL","BRA","+55","SANSUNG","US","DOLAR","844754","76334.58333333333","True","ADDYY","ADIDAS"","FITNESS"
"3786","BARBRA ALMA","barbra-almasophia@gmail.com.b","6","9","1986","BRASIL","BRA","+55","XIAOMI","US","DOLAR","21732","37557.0","False","APPL","APPLE INC.","TECHNOLOGY"
"3787","KARA-LYNN LEXY","kara-lynn-lexycarol@hotmail.com.a","28","7","1973","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","275793","21805.75","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"3788","DEVINA BRUNHILDA","devina-brunhildaclarie@outlook.com.u","7","8","1973","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","576255","68474.0","True","ADDYY","ADIDAS"","FITNESS"
"3789","TERA CALYPSO","tera-calypsocandi@inc.com.b","17","12","1989","BRASIL","BRA","+55","XIAOMI","US","DOLAR","697952","21322.833333333332","False","ADDDF","ADIDAS"","FITNESS"
"3790","THERESA AMARGO","theresa-amargoluella@inc.com.m","1","2","1974","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","908886","314.0833333333333","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"3791","KORDULA LILAH","kordula-lilahaigneis@gmail.com.m","1","6","1978","MEXICO","MEX","+92","XIAOMI","US","DOLAR","216798","24653.083333333332","True","APPL","APPLE INC.","TECHNOLOGY"
"3792","VANESSA CASSANDRY","vanessa-cassandryjessalyn@gmail.com.a","21","4","1980","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","486978","16583.083333333332","True","ADDDF","ADIDAS"","FITNESS"
"3793","NICOL FRANCINE","nicol-francineselinda@gmail.com.a","4","1","1970","ARGENTINA","ARG","+90","MOTOROLA","US","DOLAR","23792","22618.916666666668","False","SBUX","STARBUCKS CORPORATION","COFFEE"
"3794","ALEXANDRA GRATIA","alexandra-gratiasallee@hotmail.com.m","29","7","1998","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","449495","75183.41666666667","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"3795","EUSTACIA ALETA","eustacia-aletacarin@hotmail.com.a","11","2","1993","ARGENTINA","ARG","+90","XIAOMI","US","DOLAR","492604","23093.166666666668","False","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"3796","TANI REMY","tani-remyleda@hotmail.com.u","26","2","1996","UNITED_STATES","USA","+91","IOS","US","DOLAR","954640","60129.25","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"3797","MIA ETTA","mia-ettaaeriell@outlook.com.a","15","10","1983","ARGENTINA","ARG","+90","OTHER","US","DOLAR","10100","52352.166666666664","True","ADDYY","ADIDAS"","FITNESS"
"3798","CINDERELLA LUCIANA","cinderella-lucianadacia@outlook.com.b","14","4","1992","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","365661","18702.916666666668","True","DIS","THE WALT DISNEY COMPANY","FUN"
"3799","PAULITA JEANETTE","paulita-jeanettekerianne@yahoo.com.u","10","4","1971","UNITED_STATES","USA","+91","OTHER","US","DOLAR","77858","26027.0","True","SBUX","STARBUCKS CORPORATION","COFFEE"
"3800","SHANDA DYANN","shanda-dyannshelia@outlook.com.u","22","12","1991","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","157874","62590.166666666664","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"3801","MERIDITH ELSA","meridith-elsatatum@hotmail.com.u","20","4","1993","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","965791","8822.5","True","BBAS3.SA","BANCO DO BRASIL S.A.","FINANCE"
"3802","STORMI DELORA","stormi-deloraabagail@yahoo.com.b","20","10","1982","BRASIL","BRA","+55","XIAOMI","US","DOLAR","438346","28234.75","False","NKE","NIKE INC.","FITNESS"
"3803","ISAHELLA DORELIA","isahella-doreliajuliette@yahoo.com.m","15","11","1985","MEXICO","MEX","+92","XIAOMI","US","DOLAR","229961","19123.416666666668","True","APPL","APPLE INC.","TECHNOLOGY"
"3804","CHAD AILEY","chad-aileykatrine@hotmail.com.u","12","10","1995","UNITED_STATES","USA","+91","MOTOROLA","US","DOLAR","888397","50333.75","False","NKE","NIKE INC.","FITNESS"
"3805","MERCIE MUREIL","mercie-mureilesta@outlook.com.b","8","3","1976","BRASIL","BRA","+55","MOTOROLA","US","DOLAR","326041","41871.333333333336","True","ADDYY","ADIDAS"","FITNESS"
"3806","ESTRELLA BENOITE","estrella-benoitetatum@gmail.com.b","21","8","1996","BRASIL","BRA","+55","OTHER","US","DOLAR","984830","7518.833333333333","False","DIS","THE WALT DISNEY COMPANY","FUN"
"3807","MERLINE LINDY","merline-lindyteressa@yahoo.com.m","13","2","1992","MEXICO","MEX","+92","MOTOROLA","US","DOLAR","643997","6057.416666666667","False","ADDDF","ADIDAS"","FITNESS"
"3808","ILYSE FIONA","ilyse-fionavally@yahoo.com.b","3","6","1973","BRASIL","BRA","+55","XIAOMI","US","DOLAR","462488","65440.166666666664","False","NKE","NIKE INC.","FITNESS"
"3809","ERICKA KARLEEN","ericka-karleendaisy@hotmail.com.b","13","4","1995","BRASIL","BRA","+55","IOS","US","DOLAR","812004","72547.66666666667","True","ADSG-U.TI","ADIDAS"","FITNESS"
"3810","VERA TIFFIE","vera-tiffiedulcia@inc.com.a","16","8","1985","ARGENTINA","ARG","+90","SANSUNG","US","DOLAR","22205","68231.5","False","DIS","THE WALT DISNEY COMPANY","FUN"
"3811","ORSOLA NATALEE","orsola-nataleemel@hotmail.com.u","20","1","1975","UNITED_STATES","USA","+91","XIAOMI","US","DOLAR","42829","61336.666666666664","True","APPL","APPLE INC.","TECHNOLOGY"
"3812","ALMA GINNY","alma-ginnyroseline@hotmail.com.a","17","10","1983","ARGENTINA","ARG","+90","OTHER","US","DOLAR","316738","52252.75","True","ADDYY","ADIDAS"","FITNESS"
